mounting_plane_id,roof_id,area,azimuth_angle,azimuth_vector_x,azimuth_vector_y,azimuth_vector_z,centroid_x,centroid_y,centroid_z,coordinate_system_xaxis_x,coordinate_system_xaxis_y,coordinate_system_xaxis_z,coordinate_system_yaxis_x,coordinate_system_yaxis_y,coordinate_system_yaxis_z,coordinate_system_zaxis_x,coordinate_system_zaxis_y,coordinate_system_zaxis_z,pitch_angle,roof_material_type
33,2,2.467610587734482,,0.999997803622411,-0.0020958889173447186,0.0,926.44716454354,121.70885897721068,270.49213464,0.0020958889173449406,0.999997803622411,0.0,-0.9489113223268826,0.001988817092201336,0.3155366016271654,0.3155359085896451,-6.613296663669914E-4,0.9489134064990226,18.39321097564201,CompShingle
31,2,2.4671348237760853,267.0,-0.999997803622411,0.0020958889173725596,0.0,900.5065928622583,121.76238490411,270.49213464,-0.0020958889173727816,-0.999997803622411,0.0,0.9488910866791632,-0.0019887746804648117,0.3155974499201582,-0.315596756748992,6.614571976387008E-4,0.948893170806858,18.39688505962881,CompShingle
13,2,9.81363332013817,308.0,-0.7491779963630162,-0.6623687264398106,0.0,-527.5550872443392,-279.75232295596277,185.557092552,0.6623687264398105,-0.7491779963630163,0.0,0.7039840892761375,0.6224115589505108,0.34206761514478734,-0.2562695305348471,-0.226574890599756,0.9396753410988062,20.002757666998956,CompShingle
16,2,328.04505094375105,52.0,0.7687655541126169,0.6395307051345707,0.0,-86.14895530415154,69.82919973843416,163.8080003963077,-0.6395307051345704,0.768765554112617,0.0,-0.6410042751675252,-0.5332469878484032,0.5520517812375582,0.4243983935019486,0.3530540649256513,0.8338098289372939,33.504208683084165,CompShingle
32,2,2.6633673048489666,357.0,-0.002041348380474704,-0.9999979164462244,0.0,913.457309048873,112.554821216946,271.509851208,0.9999979164462244,-0.002041348380474926,0.0,0.0019370421963347227,0.9489013139209892,0.3155670203087608,-6.441822258385169E-4,-0.3155663628079041,0.948903291012024,18.395336910803454,CompShingle
2,2,209.4988741468513,121.0,-0.7568179232640282,-0.6536257576215335,0.0,-473.68690310143376,-50.86620714190243,285.71605245,0.6536257576215333,-0.7568179232640283,0.0,0.6303079635834243,0.5443654379315931,0.5535143548534776,-0.4189095845370373,-0.3617912395454986,0.8328396358070013,33.60792314856793,CompShingle
14,10,1627.5389,359.2891268459976,-0.012406758788763511,0.9999230332062352,0.0,-28.61417322834643,414.3877952755906,155.95866141732284,-0.9999230332062352,-0.012406758788763291,0.0,0.01179952747957801,-0.9509832107371902,0.3090173199793888,-0.003833903350534429,0.30899353590705214,0.9510564104997958,18.000019615828293,Unknown
10,10,231.9411,359.0979891690102,-0.01574240859395354,0.9998760806078226,0.0,300.8086614173228,-211.08740157480315,161.58346456692914,-0.9998760806078226,-0.015742408593953316,0.0,0.015057419717771916,-0.9563691427279808,0.2917727488117934,-0.004593205828376224,0.2917365925101067,0.9564876700986844,16.964117753476792,Unknown
7,10,31.2685,179.28866280678054,0.012414857177197817,-0.99992293269095,0.0,-489.96259842519686,-284.5610236220473,149.54330708661416,0.99992293269095,0.012414857177197597,0.0,-0.010828297384704325,0.872137530252875,0.4891409574960618,0.006072615126831394,-0.48910326071872134,0.8722047487258,29.284134830645907,Unknown
5,10,858.7051,269.28937236045584,-0.9999230863604588,-0.012402474082798012,0.0,-466.9681460272011,-160.7720114531138,146.09448818897638,0.012402474082797791,-0.9999230863604588,0.0,0.9484671922820932,0.011764244601531405,0.31665689273009406,-0.3166325374959884,-0.003927328905224342,0.9485401479571234,18.460867909235585,Unknown
11,10,386.1432,178.97724726900245,0.01784945463869778,-0.9998406857940424,0.0,254.61496062992128,-361.9984251968504,163.7448818897638,0.9998406857940424,0.017849454638697557,0.0,-0.017159475638385584,0.961191377407904,0.2753483037763477,0.0049148170580982945,-0.2753044368799698,0.9613445332488704,15.982771862888226,Unknown
4,10,972.8658,179.28918119048657,0.01240581037149759,-0.9999230449734752,0.0,-83.14294367050273,154.4503331314355,147.42307692307693,0.9999230449734752,0.012405810371497367,0.0,-0.011798614233560156,0.9509823153507454,0.30902011033637117,0.003833644889812283,-0.30899632968558355,0.9510555038522708,18.00018771916356,Unknown
2,10,17.4205,89.30334208655316,0.9999260805820794,0.01215867475347571,0.0,-72.64304461942258,-114.501312335958,106.44356955380576,-0.012158674753475488,0.9999260805820794,0.0,-0.939615048103484,-0.011425318316240982,0.3420424293546928,0.34201714577741077,0.0041587826504124025,0.9396845090354208,20.001358849572934,Unknown
9,10,300.8106,89.28937633543946,0.9999230872208972,0.012402404711581806,0.0,231.09990157480317,-123.5625,162.371062992126,-0.012402404711581584,0.9999230872208972,0.0,-0.8571013698081016,-0.010630935722021872,0.5150380811927894,0.5149984681826211,0.006387710724829503,0.8571672969270642,31.00000041995793,Unknown
6,10,31.2681,359.2890185140769,-0.012408649391918752,0.9999230097463846,0.0,-490.66141732283467,-228.23523622047244,149.54330708661416,-0.9999230097463846,-0.01240864939191853,0.0,0.010822858367999066,-0.8721356185981537,0.48914448633216934,-0.006069622432886084,0.4891068269741121,0.8722027697105977,29.28436664278089,Unknown
1,10,21.629,179.30319968865658,0.012161159881868907,-0.9999260503608892,0.0,-111.41535433070868,-138.61220472440945,109.46850393700788,0.9999260503608892,0.012161159881868683,0.0,-0.011353229818837636,0.9334956831309564,0.3584088639369142,0.0043586674974158135,-0.358382359730772,0.93356471990508,21.00251102273968,Unknown
8,10,903.6298,89.28928147241282,0.9999230666852108,0.012404060256375842,0.0,-255.04035433070868,-171.81299212598424,160.01771653543307,-0.01240406025637562,0.9999230666852108,0.0,-0.9484665549418808,-0.0117657414761488,0.3166587461040624,0.3166343844970676,0.0039278541673832094,0.9485395292320732,18.46097986078672,Unknown
0,10,17.4205,269.30334208655313,-0.9999260805820794,-0.012158674753475736,0.0,-150.76246719160108,-115.45144356955382,106.44356955380576,0.012158674753475514,-0.9999260805820794,0.0,0.939615048103484,0.011425318316241006,0.34204242935469265,-0.3420171457774106,-0.0041587826504124095,0.9396845090354208,20.00135884957293,Unknown
12,10,862.8668,269.2879871539359,-0.9999227862208764,-0.012426648634268192,0.0,107.65891195418754,-172.40479599141017,164.70615604867575,0.01242664863426797,-0.9999227862208764,0.0,0.9742982062105854,0.012108196393178393,0.22493642869695343,-0.2249190605052312,-0.002795205964464161,0.9743734412662632,12.999139971126974,Unknown
3,10,21.629,359.30319968865655,-0.012161159881869018,0.9999260503608892,0.0,-111.99015748031496,-91.34055118110236,109.46850393700788,-0.9999260503608892,-0.012161159881868796,0.0,0.011353229818837738,-0.9334956831309564,0.35840886393691423,-0.004358667497415854,0.35838235973077204,0.93356471990508,21.00251102273968,Unknown
13,10,44.9996,179.28993248835224,0.01239269875809419,-0.999923207560206,0.0,-102.63700787401577,72.8448818897638,123.55984251968503,0.999923207560206,0.012392698758093968,0.0,-0.012121853087103712,0.9780696244644748,0.20792515571151063,0.0025767538189625794,-0.20790918863150903,0.9781447385854224,12.000788718094965,Unknown
2,5,223.67474898842295,0.0,6.129321757312671E-12,1.0,0.0,84.21970991159995,403.0082920308,31.4715378456,-1.0,6.129543801917596E-12,0.0,-5.658040432473204E-12,-0.9230769230661366,0.3846153846412725,2.3574314452789333E-12,0.3846153846412725,0.9230769230661366,22.61986494962551,CompShingle
0,5,1430.6056259223308,90.0,1.0,3.919039872544426E-12,0.0,132.88870169639998,103.2000525852,53.2897316856,-3.918817827939501E-12,1.0,0.0,-0.9230769230705812,-3.6173703026885322E-12,0.3846153846306053,0.3846153846306053,1.5073230279613526E-12,0.9230769230705812,22.61986494890702,FlatCementTile
3,5,57.753097769821125,90.0,1.0,9.123171591849771E-11,0.0,-49.76510525228583,434.7308925762856,33.42357786342857,-9.12314938738928E-11,1.0,0.0,-0.9175556253260608,-8.370997041089039E-11,0.39760743759706224,0.39760743759706224,3.6274408793936986E-11,0.9175556253260608,23.428692806523877,CompShingle
5,5,77.55643574320082,0.0,1.1845135971119173E-12,1.0,0.0,-158.13766094040002,438.560446782,14.9923260288,-1.0,1.1847356417168425E-12,0.0,-1.1093025490289738E-12,-0.9363291775551246,0.35112344162551135,4.1591049087015083E-13,0.35112344162551135,0.9363291775551246,20.556045221853225,CompShingle
7,5,31.918450196061823,90.0,1.0,0.0,0.0,183.638353536,-468.45497091,-28.962689388,2.220446049250313E-16,1.0,0.0,-0.8320502942664358,1.847522788681468E-16,0.5547001963323409,0.5547001963323409,0.0,0.8320502942664358,33.69006753335561,CompShingle
1,5,1451.8889676798042,270.0,-1.0,6.115220617933356E-12,0.0,-136.1000069597143,192.211477638,51.951687822857146,-6.115442662538281E-12,-1.0,0.0,0.9230769230789933,-5.6450239962018415E-12,0.3846153846104165,-0.3846153846104165,2.3520079299439864E-12,0.9230769230789933,22.61986494790926,FlatCementTile
6,5,31.918450196061823,270.0,-1.0,0.0,0.0,140.615247684,-468.45497091,-28.962689388,-2.220446049250313E-16,-1.0,0.0,0.8320502942664358,-1.847522788681468E-16,0.5547001963323409,-0.5547001963323409,0.0,0.8320502942664358,33.69006753335561,CompShingle
4,5,36.080684036135565,270.0,-1.0,9.116177611516566E-11,0.0,-66.8875611948001,465.9141830892,16.5904086504,-9.116199815977056E-11,-1.0,0.0,0.917555625349327,-8.364620422958249E-11,0.39760743754337075,-0.39760743754337075,3.624660020305348E-11,0.917555625349327,23.42869280274004,CompShingle
25,4,4.830009633969284,337.0,0.7071067811865478,0.7071067811865472,0.0,428.57709574,-265.138884086,-98.229267064,-0.7071067811865471,0.7071067811865479,0.0,-0.45749571091269886,-0.4574957109126984,0.7624928517651617,0.539163866089415,0.5391638660894146,0.6469966391002592,49.68445779827244,CompShingle
14,4,33.03590885236424,67.0,1.0,5.267597672356909E-15,0.0,-206.77950549,-28.853165732999926,62.858915664,-5.045553067431878E-15,1.0,0.0,-0.7071067811528012,-3.5677447886473976E-15,0.7071067812202938,0.7071067812202938,3.724754034863806E-15,0.7071067811528012,45.0000000027342,CompShingle
23,4,13.017082794884915,157.0,1.0,0.0,0.0,433.57709574,-299.138884086,-94.062600396,2.220446049250313E-16,1.0,0.0,-0.7682212794966256,1.7057939050083028E-16,0.6401843997853802,0.6401843997853802,0.0,0.7682212794966256,39.80557110128224,CompShingle
26,4,13.017082794884914,337.0,1.0,0.0,0.0,433.57709574,-59.138884085999905,-94.062600396,2.220446049250313E-16,1.0,0.0,-0.7682212794966256,1.7057939050083028E-16,0.6401843997853802,0.6401843997853802,0.0,0.7682212794966256,39.80557110128223,CompShingle
17,4,79.77327491002397,157.0,0.0,-1.0,0.0,-111.43571083200004,-415.852599204,-75.503622372,1.0,-2.220446049250313E-16,0.0,2.1065000811898208E-16,0.9486832980702395,0.3162277659576608,0.0,-0.3162277659576608,0.9486832980702395,18.434948819348005,CompShingle
0,4,407.82296691427536,67.0,1.0,2.3547402041039343E-27,0.0,374.822438892,-173.94226237799998,62.007997916,2.2204460492267656E-16,1.0,0.0,-0.7071067812093544,1.570092458717766E-16,0.7071067811637405,0.7071067811637405,1.6650527662007825E-27,0.7071067812093544,44.999999998151985,CompShingle
13,4,59.98810376436376,337.0,-1.1310463096623939E-10,1.0,0.0,-225.044079603,-8.168852903999902,56.770724292,-1.0,-1.1310440892163448E-10,0.0,8.688921374825382E-11,-0.7682212795829727,0.6401843996817635,-7.240782027634937E-11,0.6401843996817635,0.7682212795829727,39.80557109299793,CompShingle
5,4,108.13850079512854,67.0,1.0,0.0,0.0,187.561072866,36.9452365170001,53.31280143,2.220446049250313E-16,1.0,0.0,-0.7071067811865475,1.5700924586837752E-16,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865475,44.99999999999999,CompShingle
11,4,812.7171491002545,247.0,-1.0,1.3123677640026701E-17,0.0,-307.36770179549734,0.3384435884163963,87.98855068050266,-2.35168282565058E-16,-1.0,0.0,0.7071067811865476,-1.6628908732174663E-16,0.7071067811865475,-0.7071067811865475,9.279841453369145E-18,0.7071067811865476,44.99999999999999,CompShingle
8,4,104.72121317897596,67.0,1.0,0.0,0.0,168.79847021999998,-400.853438805,51.296157702,2.220446049250313E-16,1.0,0.0,-0.7999999999999998,1.77635683940025E-16,0.6000000000000001,0.6000000000000001,0.0,0.7999999999999998,36.869897645844034,CompShingle
18,4,215.93806982558664,67.0,1.0,-2.9229024213243882E-18,0.0,-176.901581796,259.64340487800007,-71.186194872,2.2496750734635567E-16,1.0,0.0,-0.986393923832144,2.2190658230610843E-16,0.16439898730535732,0.16439898730535732,-4.805221980581063E-19,0.986393923832144,9.462322208025618,CompShingle
15,4,347.9108930863904,337.0,2.7936509261690323E-11,1.0,0.0,-145.96300874249633,-83.04725059319996,96.87191705842017,-1.0,2.7936731306295248E-11,0.0,-2.1461591471717413E-11,-0.7682212795911907,0.6401843996719022,1.7884517410623756E-11,0.6401843996719022,0.7682212795911907,39.80557109256452,CompShingle
27,4,4.830009633969286,337.0,0.7071067811865472,0.7071067811865478,0.0,428.57709574,-25.138884085999905,-98.229267064,-0.7071067811865477,0.7071067811865474,0.0,-0.45749571091269825,-0.45749571091269847,0.7624928517651619,0.5391638660894148,0.5391638660894152,0.6469966391002588,49.68445779827248,CompShingle
4,4,108.13850078904346,247.0,-1.0,0.0,0.0,80.93547001199995,36.945236517000104,53.31280143,-2.220446049250313E-16,-1.0,0.0,0.7071067811467577,-1.570092458595424E-16,0.7071067812263372,-0.7071067812263372,0.0,0.7071067811467577,45.00000000322409,CompShingle
28,4,4.830009633969299,157.0,0.7071067811865486,-0.7071067811865466,0.0,428.57709574,-93.13888408599996,-98.229267064,0.7071067811865467,0.7071067811865485,0.0,-0.4574957109126994,0.4574957109126983,0.7624928517651615,0.5391638660894154,-0.5391638660894138,0.6469966391002595,49.68445779827241,CompShingle
22,4,5.28125,337.0,-1.682146764272305E-17,1.0,0.0,56.1226685879999,79.5793046220001,3.75,-1.0,2.0522313728230822E-16,0.0,-1.8943674210674608E-16,-0.9230769230769232,0.38461538461538464,-6.469795247201174E-18,0.38461538461538464,0.9230769230769232,22.61986494804043,CompShingle
21,4,338.64735373698824,247.0,-1.0,-2.3993969769216412E-18,0.0,-412.57709574,138.60371283,-71.186194872,-2.1964520794810966E-16,-1.0,0.0,0.986393923832144,-2.1665669851886307E-16,0.1643989873053573,-0.1643989873053573,-3.9445843314945355E-19,0.986393923832144,9.462322208025617,CompShingle
3,4,28.861144629405693,247.0,-1.0,-2.7597632959810743E-14,0.0,-39.651141150000086,-68.36067122099995,91.336217682,2.7375588354885712E-14,-1.0,0.0,0.707106781186528,1.935746416471063E-14,0.707106781186567,-0.707106781186567,-1.9514473410580082E-14,0.707106781186528,44.99999999999999,CompShingle
1,4,647.09858796737,337.0,7.974427234451834E-13,1.0,0.0,144.9187100382857,-32.771799652285644,68.38194147942858,-1.0,7.976647680501087E-13,0.0,-6.127830488016546E-13,-0.7682212795979478,0.6401843996637935,5.105103911750155E-13,0.6401843996637935,0.7682212795979478,39.80557109209468,CompShingle
10,4,31.99920596184858,67.0,1.0,4.149889610812547E-14,0.0,318.52628746199997,-298.4872174057881,88.7281120140002,-4.1276851503200444E-14,1.0,0.0,-0.7999999999951207,-3.302148120235895E-14,0.6000000000065057,0.6000000000065057,2.4899337665145262E-14,0.7999999999951207,36.8698976463091,CompShingle
12,4,424.83017894170536,67.0,1.0,3.902400732526653E-18,0.0,-243.30865371600004,212.51247695100005,50.68253292,2.1814220419250463E-16,1.0,0.0,-0.7071067811865475,1.5424983184750055E-16,0.7071067811865475,0.7071067811865475,2.7594140208769456E-18,0.7071067811865475,44.99999999999999,CompShingle
16,4,17.76313848781648,157.0,-1.4449150554616106E-17,-1.0,0.0,99.20234140799997,-510.84879562799995,-98.169402036,1.0,-2.3649375547964744E-16,0.0,2.2435767590826086E-16,0.9486832980144754,0.3162277661249532,-4.56922260228938E-18,-0.3162277661249532,0.9486832980144754,18.43494882945164,CompShingle
2,4,846.2959062723575,157.0,8.15589599118937E-13,-1.0,0.0,40.73557074093976,-260.9491600545,113.51824568538056,1.0,8.153675545140119E-13,0.0,-6.263827060728681E-13,0.7682212795997437,0.6401843996616384,5.22127737882233E-13,-0.6401843996616384,0.7682212795997437,39.80557109206678,CompShingle
20,4,6.90625,337.0,0.0,1.0,0.0,206.373874296,79.5793046220001,3.75,-1.0,2.220446049250313E-16,0.0,-2.049642507000289E-16,-0.9230769230769232,0.38461538461538464,0.0,0.38461538461538464,0.9230769230769232,22.619864948040423,CompShingle
9,4,320.14696678114177,157.0,-2.0048960674276653E-11,-1.0,0.0,243.66237884090873,-331.51705400187757,72.3294407447634,1.0,-2.0049182718881575E-11,0.0,1.54022088032512E-11,0.7682212796008872,0.6401843996602663,-1.2835031853074088E-11,-0.6401843996602663,0.7682212796008872,39.80557109220091,CompShingle
7,4,152.23020095963147,157.0,9.7212706226407E-18,-1.0,0.0,100.40359328399992,-465.468347038,34.197438468,1.0,-2.1232333430239061E-16,0.0,1.6311130356355755E-16,0.7682212795851004,0.6401843996792105,6.22340579767438E-18,-0.6401843996792105,0.7682212795851004,39.805571093363845,CompShingle
24,4,4.8300096339692855,157.0,0.7071067811865475,-0.7071067811865475,0.0,428.57709574,-333.138884086,-98.229267064,0.7071067811865476,0.7071067811865474,0.0,-0.4574957109126984,0.45749571091269847,0.7624928517651618,0.5391638660894149,-0.5391638660894149,0.646996639100259,49.684457798272454,CompShingle
19,4,177.84437886594952,337.0,8.42444396874887E-18,1.0,0.0,-294.739338768,472.643404878,-71.186194872,-1.0,2.3046904889378015E-16,0.0,-2.290594390412271E-16,-0.9938837346736188,0.11043152607484658,9.303242038009748E-19,0.11043152607484658,0.9938837346736188,6.340191745909914,CompShingle
6,4,143.32424626016825,247.0,-1.0,-9.579716379273783E-12,0.0,88.07985693599994,-326.7896431745254,93.34951314393012,9.579494334668858E-12,-1.0,0.0,0.7999999999987571,7.66359546772318E-12,0.6000000000016572,-0.6000000000016572,-5.747829827580146E-12,0.7999999999987571,36.86989764600329,CompShingle
16,8,249.60764193152755,347.0,-0.21281997297609664,0.977091428220744,0.0,-146.84580522400003,337.802504248,347.933738168,-0.977091428220744,-0.2128199729760964,0.0,0.1504886467431066,-0.6909180784161856,0.7070964404655945,-0.15048424535138194,0.6908978709043321,0.7071171217562802,44.999026829775005,CompShingle
19,8,33.69935983358305,304.0,-0.8265546181914141,0.5628565209238016,0.0,-371.766416096,57.005251168,356.17323974400006,-0.5628565209238018,-0.8265546181914138,0.0,0.714364138069212,-0.48645849236940825,0.5030328154726234,-0.41578409673072614,0.2831353004274254,0.8642673119803188,30.20085312397089,CompShingle
22,8,79.97805826235857,257.0,-0.9770945616539666,-0.21280558636051633,0.0,-193.9897699872,-74.8984275936,350.74095610560005,0.2128055863605161,-0.9770945616539666,0.0,0.9271414609981812,0.2019260878014555,0.31564943586731975,-0.30841934717510056,-0.06717196328411115,0.9488758789413096,18.40000204577431,CompShingle
5,8,34.574114360333205,167.0,0.21221329944670048,-0.9772233703396298,0.0,253.8929215104,-138.5834690016,407.1070996416,0.9772233703396298,0.21221329944670023,0.0,-0.1564668335668129,0.7205158528857147,0.6755553535676752,0.14336183053947862,-0.6601684794643836,0.737309273145302,42.49695767559983,CompShingle
15,8,119.4204034153966,346.0,-0.2329206540366891,0.9724957423676058,0.0,-69.48622269600001,513.132890436,325.2460734,-0.972495742367606,-0.2329206540366889,0.0,0.1646993506492954,-0.6876565667376144,0.707108598532317,-0.1647001972451139,0.687660101464203,0.7071049638361073,45.00016333527855,CompShingle
4,8,33.378543327470666,167.0,0.21223378396014328,-0.9772189217089275,0.0,240.987212436,-33.831693996,408.509855592,0.9772189217089278,0.2122337839601431,0.0,-0.15648698909902073,0.7205358350371781,0.6755293721741488,0.14337015483273954,-0.6601400846587305,0.7373330776046877,42.49520562694414,CompShingle
28,8,386.0354291232471,77.0,0.9770945232840628,0.21280576253544092,0.0,105.775593936,263.131242016,335.812346704,-0.2128057625354407,0.9770945232840628,0.0,-0.610917625872832,-0.1330544672210933,0.7804333175553267,0.7625571203717214,0.1660807072504252,0.6252390237737777,51.30029982727638,CompShingle
9,8,513.8290856064037,180.0,0.21275230846631824,-0.9771061637520524,0.0,196.19390391600004,-347.326290642,357.37255080600005,0.9771061637520524,0.21275230846631804,0.0,-0.1443033184099571,0.6627409257491865,0.7348135937998056,0.15633328837334012,-0.7179908917105869,0.67826910763134,47.29237670924515,CompShingle
23,8,171.92696764335776,257.0,-0.97711609565115,-0.21270668917420704,0.0,91.2787430784,-460.2748178784001,270.9322921344,0.2127066891742068,-0.97711609565115,0.0,0.8138631426988391,0.17716844016270333,0.553387864672405,-0.5407241897094273,-0.11770930052365138,0.8329236887214315,33.59974513476738,CompShingle
14,8,170.82359027679618,1.0,-0.21281396930048457,0.9770927358600986,0.0,-191.916672808,-119.571526136,368.86812203999995,-0.9770927358600986,-0.21281396930048432,0.0,0.1330600240439107,-0.610918462514572,0.7804317152450081,-0.16608677108927566,0.7625541598007344,0.6252410237978109,51.300123117585656,CompShingle
1,8,135.21100078189954,308.0,-0.21281006011328896,0.9770935872855672,0.0,341.4582786432,-186.12677760959997,352.88032625280005,-0.9770935872855672,-0.21281006011328876,0.0,0.12777686707034203,-0.5866731927588765,0.7996797090959569,-0.170179886964088,0.7813619156400473,0.600426817239375,53.09962704024731,CompShingle
17,8,157.0994649165253,167.0,0.2128063635428412,-0.9770943923877938,0.0,-225.141739488,-16.123360095999995,379.649618448,0.977094392387794,0.212806363542841,0.0,-0.17039996151431758,0.7823865982523469,0.5990284333744436,0.12747706256518046,-0.585307323131014,0.8007277539894319,36.80033447431895,CompShingle
7,8,33.38119652845664,347.0,-0.2122392966723367,0.977217724434034,0.0,235.572842184,-8.936023907999997,408.509855592,-0.977217724434034,-0.21223929667233649,0.0,0.15648807336247708,-0.7205212293387616,0.6755446994592287,-0.1433771318839518,0.6601542539590209,0.7373190347688987,42.49636716148284,CompShingle
21,8,33.72031835198221,204.0,-0.4096522196760479,-0.9122417765672032,0.0,-344.904210512,-60.548558367999995,356.943580976,0.9122417765672032,-0.4096522196760482,0.0,0.3540492079781987,0.7884211605972833,0.5030320385944052,-0.2060681911783655,-0.45888684055758205,0.8642677641492577,30.200801621581732,CompShingle
26,8,314.5458559929639,167.0,0.21281358840487363,-0.9770928188203212,0.0,-73.636485296,-181.423234152,403.92127276799994,0.9770928188203212,0.2128135884048734,0.0,-0.1504821394341229,0.6909099127733737,0.7071058040652886,0.15048172354504755,-0.6909080032983625,0.7071077583064562,44.999917919378,CompShingle
27,8,361.2403543268677,257.0,-0.9768404517182786,-0.21396899748989243,0.0,-14.918110713599996,-277.2078828864,366.6409566144,0.2139689974898922,-0.9768404517182786,0.0,0.8280395958243747,0.18137537393012704,0.5305218199836016,-0.5182351742791845,-0.11351522196840438,0.8476712797548865,32.02388684984751,CompShingle
12,8,115.71238087784025,76.0,0.9733176691940064,0.22946179384539517,0.0,81.41273226399998,524.0735075839999,289.64239771999996,-0.22946179384539497,0.9733176691940064,0.0,-0.6085578292625218,-0.1434688546000329,0.7804319676967634,0.7596082237631059,0.1790793192819908,0.6252407086850296,51.30028142526798,CompShingle
11,8,23.068429012653908,347.0,-0.2128211541401949,0.97709117095102,0.0,337.17422338800003,439.80217942799993,279.44095382399996,-0.9770911709510202,-0.2128211541401947,0.0,0.15690933526236112,-0.7203923253966166,0.6755844566130716,-0.14377866377557033,0.6601076077883746,0.7372826065918147,42.499430987647145,CompShingle
29,8,133.72428621241292,167.0,0.21279650484241525,-0.9770965395122694,0.0,255.820874328,78.66141983999998,390.557099112,0.9770965395122696,0.21279650484241508,0.0,-0.18391263217862908,0.8444706204521882,0.5030362958258824,0.107044365560623,-0.4915150239005399,0.8642652862875931,30.201087617504975,CompShingle
25,8,171.95889903949367,77.0,0.9771174666501375,0.21270039108383673,0.0,256.70079561599994,-424.255919088,270.9322921344,-0.2127003910838365,0.9771174666501375,0.0,-0.8138588901334511,-0.17716202005057852,0.5533961741847746,0.5407330677733053,0.1177075826734006,0.8329181678878511,33.60037833619614,CompShingle
6,8,34.57702469072676,347.0,-0.2122255095087251,0.9772207187292756,0.0,260.048236668,-109.60925547600002,408.509855592,-0.977220718729276,-0.21222550950872493,0.0,0.15647981721958107,-0.7205322291553181,0.6755348795964535,-0.1433657340132726,0.660146680565941,0.7373280317800247,42.49570864959462,CompShingle
0,8,349.71415214419983,346.0,-0.23025327869362144,0.9731307351280388,0.0,138.68832464800002,464.915369208,330.145023688,-0.9731307351280388,-0.2302532786936212,0.0,0.16276446117833993,-0.687899432563368,0.7073203664933742,-0.16286283347187333,0.6883151882167311,0.7068931313456647,45.01534715885452,CompShingle
13,8,176.44494625657157,257.0,-0.9770968445798393,-0.2127951040605058,0.0,-35.67126098400001,402.08006536,367.2139225119999,0.2127951040605056,-0.9770968445798393,0.0,0.8444838708643787,0.18391424982574536,0.5030134596220549,-0.4914928641778982,-0.1070388014841102,0.8642785774500322,30.199620381876144,CompShingle
8,8,680.8051076233278,257.0,-0.977094535125255,-0.21280570816677324,0.0,-98.696853552,67.43504152800001,398.10631195199994,0.21280570816677305,-0.977094535125255,0.0,0.8444755469290021,0.1839220365414408,0.5030245869869698,-0.4915025749786067,-0.10704650345906076,0.8642721011849152,30.2003358080561,CompShingle
3,8,492.5057813521995,77.0,0.9771414961157592,0.2125899728789101,0.0,175.77559617600002,-72.23403555733334,409.8630927306667,-0.21258997287890993,0.9771414961157594,0.0,-0.8280394907853676,-0.1801508723030155,0.530939040670746,0.5188025685472786,0.11287231625654842,0.8474100159259554,32.06961934168343,CompShingle
2,8,249.8881277827801,300.0,-0.21280306681829525,0.9770951103923958,0.0,161.73885032,133.16732709599998,398.67455344,-0.9770951103923958,-0.21280306681829503,0.0,0.1445873675655014,-0.663879576478988,0.7337291060565597,-0.15613980398268212,0.7169231218804482,0.6794421233081166,47.199929752232485,CompShingle
10,8,372.0486850985249,167.0,0.21277638564485876,-0.9771009209451756,0.0,273.17454942399996,372.235576216,301.97769995199997,0.9771009209451756,0.21277638564485857,0.0,-0.15043455877880846,0.6908179471104138,0.707205774492247,0.15047668860363336,-0.6910114135541208,0.7070077740200749,45.008197596571506,CompShingle
20,8,77.45213392126473,258.0,-0.979911711858789,-0.19943178523489571,0.0,-338.40709744320003,2.4299213376000006,377.84489398080007,0.1994317852348955,-0.979911711858789,0.0,0.846909927342219,0.17236324119713547,0.503025335398939,-0.4929204175191159,-0.1003192406569926,0.8642716655929342,30.200361917290525,CompShingle
24,8,254.30920141671615,167.0,0.21269433288455392,-0.977118785388345,0.0,193.279533744,-530.880594416,241.700795136,0.9771187853883452,0.21269433288455375,0.0,-0.15681595133153453,0.7204132325319447,0.6755838451301661,0.14369285524754244,-0.6601256661815755,0.7372831669034224,42.49950555631308,CompShingle
18,8,178.92280251211318,347.0,-0.2127963177931121,0.9770965802486944,0.0,-254.3724490848,67.26693128640001,378.4441065984,-0.9770965802486944,-0.21279631779311187,0.0,0.17039221299186835,-0.7823897064667672,0.5990265778465758,-0.12747065002596034,0.5853068206919674,0.8007291421157471,36.8000412828994,CompShingle
